8.630209032454806417e-01
8.543088672538055039e-01
8.460885386345003978e-01
8.362819967895351869e-01
8.271649708834430959e-01
8.177903263943524514e-01
8.070917533698084290e-01
7.963051094764135307e-01
7.850344638553332643e-01
7.728467241008487587e-01
7.597179847538105824e-01
7.457673909720778926e-01
7.308247212482742450e-01
7.161024506986496396e-01
6.986993372558529813e-01
6.790247365279783454e-01
6.581210005629267723e-01
6.356528769219060848e-01
6.107869106452356034e-01
5.796336625201213844e-01
5.462134727668908063e-01
5.029707315729493589e-01
4.562090871807948367e-01
3.856325594733321371e-01
2.813688336047759364e-01
1.874345717149273338e-01
1.445689847027258612e-01
1.047253384516543678e-01
9.283713569935148069e-02
7.697466591422801041e-02
7.049645733670706349e-02
6.402921340917726301e-02
5.881759241700344754e-02
5.479692425609089534e-02
5.256030561156783271e-02
4.877624310206559594e-02
4.776590702400460020e-02
4.581810465656392661e-02
4.431283080561601584e-02
4.184078882556198364e-02
4.049055750229293982e-02
3.975819073074093879e-02
3.893537712300608467e-02
3.723767860941517432e-02
3.688602910203801766e-02
3.603451694891244422e-02
3.510492141843766373e-02
3.472254933542653216e-02
3.417841488952951673e-02
3.320705311189049713e-02
3.302682406407842636e-02
3.230544452949903056e-02
3.190338734689680822e-02
3.142609142255382154e-02
3.061891345475908216e-02
3.062346997629668971e-02
3.017262009093562430e-02
2.983774597998744768e-02
2.946934979534860180e-02
2.895805371465475994e-02
2.903320075665467501e-02
