4.419574984287456614e-05 7.617900998858727216e-05 1.131943210801784232e-04 1.093167605479321908e+06 2.267716579292951875e+14
4.619357336686382402e-05 7.883504345097911564e-05 1.148389835934553009e-04 1.078276385452223942e+06 2.206409821706042188e+14
4.907159682693650304e-05 8.294096065486339917e-05 1.185092729153208491e-04 1.063111217887522187e+06 2.144767524570803750e+14
5.200326655490860147e-05 8.685253424297635638e-05 1.211755108976464586e-04 1.046935082823072444e+06 2.079725600229478750e+14
5.457292427042138014e-05 9.016225522700776324e-05 1.231003401557702337e-04 1.030797071428912343e+06 2.015982198388726875e+14
5.773176121051922590e-05 9.431767902479271787e-05 1.259281349449355473e-04 1.013827957744288258e+06 1.950306762477904375e+14
6.047371276753471357e-05 9.748195815486093772e-05 1.267175367423724309e-04 9.960105249251149362e+05 1.882553598573189375e+14
6.375127001104633818e-05 1.013635780599418445e-04 1.282040277004962286e-04 9.779584122185615124e+05 1.814820010243895000e+14
6.666525547749591529e-05 1.044896169897520361e-04 1.284355194997142285e-04 9.588860992256622994e+05 1.744743362130415625e+14
7.313616088700518770e-05 1.128344446812376442e-04 1.343997916588942807e-04 9.397541046674725367e+05 1.675672753694321562e+14
8.016356900313113647e-05 1.216212888125512874e-04 1.401143727357352013e-04 9.190567318152246298e+05 1.602873496263217188e+14
8.451029003745289220e-05 1.258389954210556384e-04 1.396746085789750608e-04 8.970652457261141390e+05 1.526893159783831562e+14
8.723732763339505584e-05 1.272934992222318610e-04 1.356961251262563714e-04 8.738390272364834091e+05 1.448905970608848125e+14
9.354173288319723588e-05 1.337514263184198164e-04 1.369387791240254644e-04 8.504670263343858533e+05 1.372309453183002344e+14
1.025203867410924531e-04 1.428580629876936403e-04 1.389818961595142618e-04 8.253346411355016753e+05 1.292365387725770156e+14
1.120358418458760978e-04 1.516288570619084557e-04 1.392258786145313186e-04 7.982883247695467435e+05 1.209325004869211875e+14
1.234974055651020641e-04 1.622914609042944210e-04 1.405721654901728843e-04 7.706570844287127256e+05 1.126597936114107812e+14
1.337767961660504335e-04 1.695573018926941689e-04 1.367564755356655900e-04 7.401522089583015768e+05 1.039498265027837969e+14
1.438285937841621721e-04 1.749214965346861171e-04 1.300466436775239687e-04 7.099782490057807881e+05 9.561618699096357812e+13
1.677053900669661754e-04 1.934226474513067663e-04 1.296301973435807033e-04 6.752190595266775927e+05 8.648480179310246875e+13
1.903418430368571600e-04 2.062231607610484966e-04 1.224083156359019749e-04 6.394722747392547317e+05 7.755697569897140625e+13
2.268599849146908654e-04 2.261572895481215055e-04 1.144884822341554319e-04 5.980347232906871941e+05 6.785243113977377344e+13
2.778127487868084933e-04 2.480949038514704752e-04 1.024315711079948078e-04 5.585176638477541273e+05 5.915716810788058594e+13
3.901282907723088484e-04 2.880105056440576596e-04 8.609754715804062244e-05 5.092037511090083281e+05 4.925699468708321875e+13
5.660534334832864395e-04 2.962918849304639894e-04 5.410451376943339836e-05 4.582935352840237902e+05 3.989694416730848438e+13
5.376285389961393433e-04 2.094231896072709957e-04 2.490227145475617469e-05 4.172701363421079004e+05 3.305229038264769141e+13
4.574208600412341878e-04 1.429795943295344269e-04 1.162434518460114546e-05 3.946695178734341753e+05 2.954738430166641016e+13
3.677315223310862000e-04 8.860264621884444351e-05 4.497999727580023948e-06 3.724445805804142146e+05 2.632701249482727344e+13
3.433382913776070449e-04 7.536524769804903699e-05 3.285939415330155758e-06 3.579405911726422491e+05 2.431255016781894922e+13
2.787370798163026401e-04 5.107117543492757764e-05 1.586918671465944005e-06 3.439487498310912051e+05 2.245361894557522266e+13
2.571903160131766412e-04 4.343839949821394903e-05 1.141461397707076043e-06 3.317825667136093834e+05 2.088604401153441406e+13
2.352202066892602041e-04 3.686431075545427196e-05 8.868889246006933038e-07 3.211557899476957391e+05 1.956228347875162109e+13
2.177066392328301265e-04 3.085973770397995824e-05 5.744865965609407315e-07 3.113681989259814145e+05 1.839577936635311719e+13
2.025599174999008392e-04 2.688720693444216200e-05 4.431480194139769849e-07 3.027363022900569486e+05 1.739528486577770508e+13
1.914755358243251280e-04 2.401774183700245520e-05 3.467943882765446962e-07 2.943414683866607375e+05 1.643840157204374805e+13
1.815571054796131590e-04 2.182963403432615064e-05 3.201555071323518460e-07 2.861416755532354000e+05 1.552797434543166406e+13
1.764506532513869367e-04 2.055375455351650570e-05 2.623554329371185287e-07 2.788011454546382884e+05 1.475154591368313086e+13
1.685570209660786512e-04 1.857002981286026298e-05 2.072298797375630920e-07 2.721702217717297026e+05 1.405478253683873438e+13
1.632849613675858033e-04 1.764650024379244133e-05 1.977325701748640655e-07 2.659627668995297863e+05 1.342050563690246484e+13
1.541694965815720668e-04 1.553641815343313211e-05 1.473001720401624550e-07 2.592907264608016703e+05 1.276125583348938477e+13
1.477990427625382197e-04 1.439640919908636935e-05 1.280171015131732401e-07 2.534459878477398597e+05 1.218750233107218750e+13
1.477886556464239412e-04 1.441884750281972510e-05 1.340458478388568382e-07 2.483159723535987141e+05 1.169939672940502930e+13
1.413614945227313895e-04 1.317407687868938993e-05 1.058680461143093596e-07 2.433765349862281291e+05 1.123956179900372461e+13
1.392742858307257823e-04 1.260974104498676116e-05 9.672294748341458543e-08 2.380425132935028232e+05 1.075502583035696875e+13
1.365644550247592070e-04 1.211930746166854872e-05 8.744335390994569167e-08 2.335164559594822931e+05 1.035140062278055664e+13
1.328785411435493067e-04 1.171080562281769853e-05 8.950617950753113890e-08 2.289380494338639255e+05 9.947040056207949219e+12
1.304095391194084628e-04 1.106365633357228632e-05 7.413144940670427722e-08 2.246621334885134129e+05 9.577273920378076172e+12
1.275469929141985622e-04 1.067923480892999244e-05 7.092964461169890447e-08 2.209529286126570660e+05 9.260006121659451172e+12
1.263295979319749047e-04 1.049093838862373614e-05 6.955558855840601251e-08 2.166476733912563068e+05 8.908352306970656250e+12
1.224245674784908938e-04 9.836291516766928502e-06 5.931041330196837298e-08 2.125659319446140144e+05 8.571535675584853516e+12
1.211914338045314260e-04 9.691608443711881128e-06 5.889510066654916308e-08 2.091087082095863298e+05 8.297349846452253906e+12
1.183665195942705886e-04 9.292440098895259342e-06 5.463699948160065734e-08 2.054212122751394927e+05 8.010449602116975586e+12
1.188935912001344087e-04 9.257800264478963052e-06 5.271158407495537704e-08 2.024199842449952266e+05 7.773275072897472656e+12
1.157211451749528007e-04 8.782098118723781507e-06 4.821865333855779359e-08 1.989101988545641652e+05 7.504290324423685547e+12
1.145044063745327521e-04 8.617616155973387954e-06 4.787681043902273338e-08 1.955724501398087014e+05 7.256993802023266602e+12
1.121706311331534213e-04 8.307261175074377482e-06 4.269804919329915417e-08 1.927764976249709434e+05 7.050240850193757812e+12
1.123105347017732151e-04 8.322876034441712076e-06 4.508814565405957489e-08 1.894975835732616251e+05 6.816759449191613281e+12
1.093668240337921662e-04 7.912092682772472395e-06 3.900993918913106220e-08 1.867199990259603655e+05 6.616464786572384766e+12
1.079218076613861204e-04 7.700579670692330597e-06 3.690393179321784578e-08 1.839901896938716236e+05 6.421867769958118164e+12
1.061796891372558335e-04 7.483929764358348735e-06 3.542942777767489144e-08 1.814377118790089735e+05 6.248074611894816406e+12
1.071887085509904948e-04 7.566553143830489197e-06 3.747454231640736675e-08 1.787982941195193271e+05 6.066615776246088867e+12
