5.071560355130681069e-05 8.759478706407236538e-05 1.306966163739016766e-04 6.884209816969995154e+05 8.992734752118478125e+13
5.284266894973919601e-05 9.040605001279456636e-05 1.323540851502705696e-04 6.790701240281470818e+05 8.750117038111382812e+13
5.918322853094034572e-05 1.002098740378803092e-04 1.437169901381422162e-04 6.694827222934757592e+05 8.504987692600121875e+13
5.799149433772583822e-05 9.718926957309290018e-05 1.365478969663979042e-04 6.594054338759760140e+05 8.250881477541807812e+13
6.446445958885499460e-05 1.067845657756451511e-04 1.465855843589661299e-04 6.491518425538578304e+05 7.996801854714643750e+13
6.905478860611413293e-05 1.130029932367540601e-04 1.514035819128945121e-04 6.386330030329523142e+05 7.739203795550073438e+13
7.750395769326791655e-05 1.251088405269774688e-04 1.631386662233991029e-04 6.272615695171570405e+05 7.466933136375084375e+13
7.917311792209471915e-05 1.259957582151641318e-04 1.597214802557544197e-04 6.157866687013191404e+05 7.196621976523501562e+13
8.035906674260446571e-05 1.263690037288369642e-04 1.564009220074625184e-04 6.042924244588036090e+05 6.929342793892325781e+13
8.539192315052773720e-05 1.320027853785179042e-04 1.578949975261950852e-04 5.914076408043894917e+05 6.638027247061182031e+13
8.967634286741287388e-05 1.365986061347641888e-04 1.586682100160490320e-04 5.787334437921729404e+05 6.356496249069677344e+13
1.009385665765021061e-04 1.507428021251162073e-04 1.683832198598843712e-04 5.650738974988344125e+05 6.058528451652799219e+13
1.065722187414912649e-04 1.560105952681907970e-04 1.674908049681812880e-04 5.503902048467640998e+05 5.748810134356725781e+13
1.176178204794514653e-04 1.683626698415447516e-04 1.729130368526148888e-04 5.354422298633898608e+05 5.440988440994748438e+13
1.254488312340943691e-04 1.753215177180385081e-04 1.717083014996958860e-04 5.197505806697031367e+05 5.126444955074233594e+13
1.362887171605354456e-04 1.853724424021653571e-04 1.720820734480740626e-04 5.034273803066755063e+05 4.808170142735637500e+13
1.473760185620040454e-04 1.945125292041857191e-04 1.701867817288323147e-04 4.849035342900945107e+05 4.463467702046254688e+13
1.624375256294987517e-04 2.063916735643590427e-04 1.676068911816204910e-04 4.667934875752831576e+05 4.135109331805444531e+13
1.814642006050524222e-04 2.211032822081804088e-04 1.655422368259708570e-04 4.468850104583909269e+05 3.788457465894145312e+13
2.024738866770688691e-04 2.344162222330725611e-04 1.588823884076558113e-04 4.251723281361917616e+05 3.430615769382650000e+13
2.317050937730922287e-04 2.517718863554604079e-04 1.512184249230057458e-04 4.018931261906260625e+05 3.067263653211482812e+13
2.778192891488961828e-04 2.760826127142684046e-04 1.413404104472780790e-04 3.774424451458812109e+05 2.702917950258797266e+13
3.298827515731181229e-04 2.980414390427724354e-04 1.278595949255986091e-04 3.519747244899399229e+05 2.351720674031634766e+13
4.188508462354829627e-04 3.219983699953729247e-04 1.062707976331667749e-04 3.232825145909159328e+05 1.984651657182568750e+13
6.841781660659042134e-04 3.709528821846095649e-04 7.770372174753792654e-05 2.905726096721187350e+05 1.601444940419297266e+13
6.224850311564849312e-04 2.728490652816863366e-04 3.984826846156666586e-05 2.656248317500083358e+05 1.336315059869747656e+13
5.360832226095046385e-04 1.920782065925409393e-04 2.027731498573679273e-05 2.488183982382690301e+05 1.173555749511054688e+13
4.491969223452872912e-04 1.344771692577102307e-04 1.057855671733578613e-05 2.353821763986916339e+05 1.052159516888404297e+13
4.048649287218135428e-04 1.066633875391802901e-04 6.512265467835333392e-06 2.256287483279289736e+05 9.661286872026958984e+12
3.509949274426319506e-04 8.212208366175826398e-05 4.012272477416220668e-06 2.166893578347180446e+05 8.914971901691845703e+12
3.223884922579940823e-04 6.886628266968166214e-05 3.009083337176372725e-06 2.089873455464085564e+05 8.292190335303121094e+12
2.873613827268057890e-04 5.387636270990431764e-05 1.674300019459305700e-06 2.025279800689989934e+05 7.782308950084808594e+12
2.685224182881865737e-04 4.742641503329334641e-05 1.368409322509160648e-06 1.961250377476583235e+05 7.297455290493543945e+12
2.510645044744706138e-04 4.172923081769641066e-05 1.123672235426911074e-06 1.907618870860866737e+05 6.907746768344471680e+12
2.415571789287451298e-04 3.809527668870773951e-05 8.759718319012612137e-07 1.849452600990677602e+05 6.490164161024803711e+12
2.269203678753167459e-04 3.402423289562599363e-05 7.217806924356950777e-07 1.802172314064941893e+05 6.160371152339847656e+12
2.213519349133374772e-04 3.217753536393500101e-05 6.292880231163633951e-07 1.755667052346124547e+05 5.848927538272637695e+12
2.096271746866366470e-04 2.883728457107336582e-05 5.349943643754431746e-07 1.713476225957208953e+05 5.572269910443633789e+12
2.037217792375458237e-04 2.743672064465385116e-05 4.791626532574107178e-07 1.674108299093499954e+05 5.317130144936654297e+12
1.932627879365730916e-04 2.467538065697852319e-05 3.812254729097878372e-07 1.635720318462227588e+05 5.078087776659757812e+12
1.883681288299089902e-04 2.353284316870697109e-05 3.466511564468036941e-07 1.596179389901533141e+05 4.834825508782495117e+12
1.820763266999745917e-04 2.191898736657417465e-05 3.047438329745305088e-07 1.561623257366160105e+05 4.629024412540695312e+12
1.806359309609924127e-04 2.141323836057829782e-05 2.885870786831130207e-07 1.528880715172259661e+05 4.436679141530122070e+12
1.747138954545639114e-04 2.022452283958822841e-05 2.593049389468419810e-07 1.501198133741461206e+05 4.276289266308415527e+12
1.711093616886859639e-04 1.936893690599697271e-05 2.385780277812045635e-07 1.470410281447623274e+05 4.102715667752760742e+12
1.666551342982715961e-04 1.828237701892296006e-05 2.069912755791258712e-07 1.442573361890168453e+05 3.948622392279862793e+12
1.625901031620449061e-04 1.743935389184071491e-05 1.924492105455786320e-07 1.415819777604654373e+05 3.802602697467183105e+12
1.592736703224599786e-04 1.660558665183623820e-05 1.701663915748222126e-07 1.389793491817075119e+05 3.664110997001307129e+12
1.586195951061504549e-04 1.662683077396769906e-05 1.799613821957882398e-07 1.362108634839294828e+05 3.519919298269599121e+12
1.541261773853762253e-04 1.564028652436522433e-05 1.536251785182270239e-07 1.338326714830732963e+05 3.399223030094430176e+12
1.522149575230589871e-04 1.520179459398964625e-05 1.428871319780040400e-07 1.317358334445336077e+05 3.292082732003019531e+12
1.511415389689972351e-04 1.489533269074843167e-05 1.358632457450368850e-07 1.295560668650614825e+05 3.184516962260741699e+12
1.491813611271237223e-04 1.454669049632794260e-05 1.272758995159202361e-07 1.274154091843890346e+05 3.080415927737581543e+12
1.460405352317027401e-04 1.403884718950256172e-05 1.237151341031693569e-07 1.253673395685171417e+05 2.981025362875390137e+12
1.462980787965461390e-04 1.413635001337740201e-05 1.316276586525901510e-07 1.234661715418748499e+05 2.892635854402043945e+12
1.413410852643055588e-04 1.316230086437481792e-05 1.078408273380495129e-07 1.213754879923135741e+05 2.795204091998638184e+12
1.406706886593002599e-04 1.291538101906826991e-05 1.044764271104949210e-07 1.194617763365764404e+05 2.707520316551040527e+12
1.368853577192903073e-04 1.235705934374631589e-05 9.643213246809904885e-08 1.176444769870994205e+05 2.626697162491431641e+12
1.358047715950596039e-04 1.209227770168906780e-05 9.231679923625851015e-08 1.158174633009424724e+05 2.545671286307810059e+12
1.369198787526624281e-04 1.233062116622674570e-05 9.608029446060212228e-08 1.143564387492556707e+05 2.480704383606985352e+12
1.328628414405070093e-04 1.174276409340739544e-05 8.847519245303443178e-08 1.126502778377290088e+05 2.407136721411833984e+12
