5.039788376077074689e-05 8.745783444103777816e-05 1.317960125205199634e-04 3.225894837783494731e+05 3.121954528940595703e+13
5.423644602884332904e-05 9.323584400028267830e-05 1.378931941489284769e-04 3.183070437902102130e+05 3.039648443682507031e+13
5.679781536440787988e-05 9.666204752791837239e-05 1.401312621974665283e-04 3.137055043441603193e+05 2.952236440290559375e+13
6.033771927391809047e-05 1.016189232205681113e-04 1.442865187820820518e-04 3.089546939948911313e+05 2.864057422817806641e+13
6.310375558115380529e-05 1.052475664497204530e-04 1.465749214735680866e-04 3.045051783360749250e+05 2.781394576104373828e+13
6.924930523628224099e-05 1.140011149741509765e-04 1.547321838156013934e-04 2.992197901291634189e+05 2.686107909974918750e+13
7.202005392888137156e-05 1.172286711323691576e-04 1.555738583177290616e-04 2.941681844653089065e+05 2.596316468857532422e+13
7.763310064509171434e-05 1.246803316775603953e-04 1.611439869651377487e-04 2.887450025167292915e+05 2.501786562626023047e+13
8.242103435182753738e-05 1.305675086321633500e-04 1.642366617248190415e-04 2.832898806319780415e+05 2.407269351676516406e+13
8.803481727077144847e-05 1.373559427018934101e-04 1.676942915546348429e-04 2.774378814205043018e+05 2.309388355509069922e+13
9.452972007907739537e-05 1.449830975179298791e-04 1.711549615946029296e-04 2.712262466346118599e+05 2.207332921010206250e+13
1.006186489260372320e-04 1.517740254733046458e-04 1.734110529663469900e-04 2.651666800705930218e+05 2.109519034029058203e+13
1.089288834175607275e-04 1.611989372638333417e-04 1.774248888545881320e-04 2.583505542831108905e+05 2.002732477746462891e+13
1.188570113415913528e-04 1.718461306378745086e-04 1.807706020811625605e-04 2.512189944583527395e+05 1.893382083102411328e+13
1.281989296516860579e-04 1.809778685581688539e-04 1.817868819789863154e-04 2.438581646955742908e+05 1.784423675343371875e+13
1.421796458243267786e-04 1.955125414730334650e-04 1.867357188984459474e-04 2.361004529339451401e+05 1.672836454252207422e+13
1.512006816473276559e-04 2.021147856831474038e-04 1.827508532140927988e-04 2.279292457604445517e+05 1.558770185634441797e+13
1.610227175213477615e-04 2.077155730247055659e-04 1.753792195662219773e-04 2.189930615016935335e+05 1.438443336284925586e+13
1.852311702506883055e-04 2.295487960160799744e-04 1.799494029123318564e-04 2.100355621380204102e+05 1.323508088827626367e+13
2.041461850849020691e-04 2.411009338292398254e-04 1.727783601860963941e-04 1.998271356519696419e+05 1.198872484102457422e+13
2.423473732011666821e-04 2.680053205238780347e-04 1.718712866266623545e-04 1.890159404190335481e+05 1.072440696591853906e+13
2.802592561602541832e-04 2.871430437895276257e-04 1.619730518299318013e-04 1.783494851057883352e+05 9.542587246578162109e+12
3.464290415984282471e-04 3.130119868476536455e-04 1.489447093468445303e-04 1.664258512765419728e+05 8.313293669022280273e+12
3.976402226270646725e-04 3.240156558295046699e-04 1.302042129770409262e-04 1.542618462242924725e+05 7.139966453051879883e+12
4.486929452858456858e-04 3.196575368362540993e-04 1.056841349233960639e-04 1.415696135543046694e+05 6.029400835162140625e+12
4.839851618083126071e-04 2.942921564927043006e-04 7.707017216308650008e-05 1.300343354409867316e+05 5.063841730741278320e+12
