1.814262616027585197e-04 2.185700996861209466e-05 3.205479460140617615e-07 4.647217920393313398e+05 4.098349231698795312e+13
1.676949062128412556e-04 1.865561369638199182e-05 2.290153868454461239e-07 4.515261378658090835e+05 3.868776630796100781e+13
1.550837728170044883e-04 1.575068610202360386e-05 1.544968753364959418e-07 4.385635235530128120e+05 3.649389097334004688e+13
1.476162858582333694e-04 1.440338104360981457e-05 1.263564209967130773e-07 4.273289860221351846e+05 3.465869517777032031e+13
1.430094349388292955e-04 1.348377682128772699e-05 1.185458034242226823e-07 4.164763333437392139e+05 3.291706579459253906e+13
1.341798793557666468e-04 1.190394071015257789e-05 9.034768834905497446e-08 4.059612362434800598e+05 3.127228521240242188e+13
1.351990383529092724e-04 1.205631984543316669e-05 9.221637417481843197e-08 3.965976698320516734e+05 2.985829801376563281e+13
1.279611065397047421e-04 1.082933061912380829e-05 7.388091289842764743e-08 3.875217882308484986e+05 2.850098403999232812e+13
1.211841690038504622e-04 9.706056529405161570e-06 5.912801552336185866e-08 3.790146157507143798e+05 2.725257838130282812e+13
1.186706640872370653e-04 9.195656516736791739e-06 5.081385764836529859e-08 3.705689126203061896e+05 2.605400355157707422e+13
1.167395999398094419e-04 8.853506591855448115e-06 4.804236656924834516e-08 3.630247750660997117e+05 2.500704544401469922e+13
1.141108773901523566e-04 8.557106036686194168e-06 4.508811330680802519e-08 3.556564542197299888e+05 2.401003065692601953e+13
1.109905320183734675e-04 8.170153368392619645e-06 4.309556294244957781e-08 3.488106435538228834e+05 2.308177079129183984e+13
1.079516480262399656e-04 7.700247489519137373e-06 3.831232442678384029e-08 3.415351121734417975e+05 2.213350032686034766e+13
1.072659845150746727e-04 7.505576893302251542e-06 3.482723260812370388e-08 3.355303287529599620e+05 2.135868715323737891e+13
1.041924421283578587e-04 7.172406869655553915e-06 3.262767528673284698e-08 3.291186889802355436e+05 2.055754751125260547e+13
1.035798505574965104e-04 7.063682649052126275e-06 3.353082293247323389e-08 3.234912071552093839e+05 1.985513240380979688e+13
1.012589162932567088e-04 6.784471354369095524e-06 2.905039942071856849e-08 3.176537595504995552e+05 1.914556220672906250e+13
9.847839207647533224e-05 6.409969499536586941e-06 2.577208251763010299e-08 3.120542771328665549e+05 1.847861301601238672e+13
9.661253931599903466e-05 6.167311701888229457e-06 2.379410155093840626e-08 3.068799257443118258e+05 1.787170222456394531e+13
9.710677476482598627e-05 6.157737092611084099e-06 2.343753025123178226e-08 3.017990319047489902e+05 1.728488543496641211e+13
9.303396469102302973e-05 5.726537878364113745e-06 2.057792500745386342e-08 2.969330256545937737e+05 1.673249031685464062e+13
9.442347958055236784e-05 5.860919885445109144e-06 2.198485902502512128e-08 2.919751926895126817e+05 1.617646066466566016e+13
9.186457250613098990e-05 5.536622253600077741e-06 1.897563720442960261e-08 2.876079952652271604e+05 1.569715844692225195e+13
9.116526846145270617e-05 5.510462485558316877e-06 2.054468739953170256e-08 2.832416696053881897e+05 1.522120992802114258e+13
9.002996382979893276e-05 5.333620822589903809e-06 1.756081715244506119e-08 2.788694836490752641e+05 1.476089868636975391e+13
8.936224702400321111e-05 5.283346947342133582e-06 1.849138767671970256e-08 2.751613987029975979e+05 1.436783981460890820e+13
8.848220462164984896e-05 5.137541692229559886e-06 1.686651230397400708e-08 2.706302159809209988e+05 1.389774314483999805e+13
8.804928655056793862e-05 5.076471204170460889e-06 1.609745495536439242e-08 2.669727489787254599e+05 1.352766481488218945e+13
